SNAPSHOT,SNAPFILE,SNAPPEND,SNAPCLOS,CASEKEY,CIRCUIT,DISTRICT,OFFICE,DOCKET,GEN,SEQ,ORIGIN,ORGFLDT,FILEDATE,FILECY,FILEFY,ORGFLCHP,CRNTCHP,ORGNTRDBT,NTRDBT,JOINT,D1ZIP,D1CNTY,ORGD1FPRSE,D1FPRSE,D1CHGDT,D2ZIP,D2CNTY,ORGD2FPRSE,D2FPRSE,D2CHGDT,ORGFEESTS,FEESTS,CASETYP,ORGDBTRTYP,DBTRTYP,NOB,PRFILE,ORGEASST,EASST,ORGELBLTS,ELBLTS,ORGECRDTRS,ECRDTRS,ORGASSTCASE,ASSTCASE,SMLLBUS,PREPACK,TOTASSTS,REALPROP,PERSPROP,TOTLBLTS,SECURED,UNSECPR,UNSECNPR,DSCHRGD,NDSCHRGD,TOTDBT,CNTMNTHI,AVGMNTHI,AVGMNTHE,SRCCASE,DSTNCASE,CNSLLEAD,JNTLEAD,FLCMECFV,CLOSEDT,CLOSECY,CLOSEFY,CLCHPT,D1CPRSE,D1FDSP,D1FDSPDT,D1FDSPCY,D1FDSPFY,D2CPRSE,D2FDSP,D2FDSPDT,D2FDSPCY,D2FDSPFY,C11DVDND,C11FTRPAY,CLCMECFV,TAXEXEMPT,org_chap,crnt_chap,cl_chap,result,result2,DISTRICT_NS
2008-09-30,1,0,1,03152072785200,03,15,2,0727852,0,0,,NA,2007-12-13,2007,2008,12,12,b,b,y,156100000,42051,n,n,NA,156100000,42051,n,n,NA,p,p,v,i,i,n,n,D,D,C,C,A,A,y,y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0.0,2008-01-14,2008,2008,12,n,I,NA,NA,NA,n,,NA,NA,NA,NA,,0.0.0,N,12,12,12,dismiss,,PAW
2008-09-30,1,1,0,03152072819500,03,15,2,0728195,0,0,,NA,2007-12-31,2007,2008,12,12,b,b,y,156180000,42129,n,n,2007-12-31,156180000,42129,n,n,2007-12-31,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,205600,149500,56100,460144,392720,5589,61835,NA,NA,NA,NA,9185,9148.78,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,PAW
2008-09-30,1,0,1,03152082256100,03,15,2,0822561,0,0,,NA,2008-04-21,2008,2008,12,12,b,b,y,156100000,42051,n,n,2008-04-21,156100000,42051,n,n,NA,p,p,v,i,i,n,y,D,D,C,C,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.0.0,2008-06-17,2008,2008,12,n,I,NA,NA,NA,n,,NA,NA,NA,NA,,0.0.0,N,12,12,12,dismiss,,PAW
2008-09-30,1,1,0,03152082266000,03,15,2,0822660,0,0,,NA,2008-04-23,2008,2008,12,12,b,b,n,161560000,42073,n,n,2008-04-23,,,,,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,404570,350000,54570,243630.68,198997,12102.18,32531.5,231528.5,12102.18,243630.68,0,6000,5872,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,PAW
2008-09-30,1,1,0,03152082591500,03,15,2,0825915,0,0,,NA,2008-09-05,2008,2008,12,12,b,b,n,160550000,42019,y,y,NA,,,,,NA,i,i,v,i,i,n,y,A,A,A,A,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,PAW
2008-09-30,1,1,0,04161081422900,04,16,1,0814229,0,0,,NA,2008-03-27,2008,2008,12,12,b,b,n,216690000,24019,y,y,NA,,,,,NA,i,i,v,i,i,n,y,E,E,E,E,A,A,y,y,,,3839100,3775000,64100,2395450,2350000,0,45450,2395450,0,2395450,0,0,0,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MD
2008-09-30,1,0,1,041780311095r1,04,17,8,0311095,r,1,,NA,2008-07-09,2008,2008,12,12,b,b,y,283650000,37061,n,n,NA,283650000,37061,n,n,NA,p,p,v,i,i,,,4,4,4,4,2,2,y,y,n,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.0.0,2008-08-21,2008,2008,12,n,A,NA,NA,NA,n,,NA,NA,NA,NA,,0.0.0,N,12,12,12,discharge,,NCE
2008-09-30,1,1,0,04178070459800,04,17,8,0704598,0,0,,NA,2007-12-05,2007,2008,12,12,b,b,y,278740000,37083,n,n,NA,278740000,37083,n,n,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,454945,352000,102945,562754.69,393000,3861.34,165893.35,0,0,0,0,1777,2296,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCE
2008-09-30,1,1,0,04178080421500,04,17,8,0804215,0,0,,NA,2008-06-24,2008,2008,12,12,b,b,n,283340000,37101,n,n,2008-06-24,,,,,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,1978303,1107490,870813,1510944.7,1377430,13104,120410.7,NA,NA,NA,NA,4433,4809,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCE
2008-09-30,1,1,0,04178080536500,04,17,8,0805365,0,0,,NA,2008-08-08,2008,2008,12,12,b,b,n,283280000,37163,n,n,2008-08-08,,,,,NA,p,p,v,i,i,n,n,D,D,A,A,A,A,n,n,,,414925,240000,174925,472746,472746,0,0,472746,0,472746,NA,5083,1980,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCE
2008-09-30,1,1,0,04178080550800,04,17,8,0805508,0,0,,NA,2008-08-15,2008,2008,12,12,b,b,n,275300000,37191,n,n,2008-08-15,,,,,NA,p,p,v,u,u,n,n,A,A,C,C,A,A,y,y,,,863659,509000,354659,868990.97,635958,29672.88,203360.09,NA,NA,NA,NA,NA,NA,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCE
2008-09-30,1,1,0,04178080582700,04,17,8,0805827,0,0,,NA,2008-08-28,2008,2008,12,12,b,b,y,284630000,37047,n,n,2008-08-28,284630000,37047,n,n,NA,p,p,v,i,i,n,n,A,A,C,C,A,A,y,y,,,269445.6,81700,187745.6,455643.89,267505.23,0,188138.66,NA,NA,NA,NA,52485,42810,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCE
2008-09-30,1,1,0,04178080582800,04,17,8,0805828,0,0,,NA,2008-08-28,2008,2008,12,12,b,b,n,284630000,37047,n,n,2008-08-28,,,,,NA,p,p,v,u,u,n,n,C,C,C,C,A,A,y,y,,,587927,178600,409327,558491.61,501394.66,0,57096.95,NA,NA,NA,NA,NA,NA,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCE
2008-09-30,1,1,0,04186075157700,04,18,6,0751577,0,0,,NA,2007-10-04,2007,2008,12,12,b,b,n,286540000,37003,n,n,NA,,,,,NA,p,p,v,i,i,n,n,,D,,C,B,B,y,y,,,783959,692471.5,91487.5,602652.66,588001.53,14651.13,0,0,922468.4,922468.4,0,609,3665.03,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCM
2008-09-30,1,1,0,04186075158700,04,18,6,0751587,0,0,,NA,2007-10-05,2007,2008,12,12,b,b,y,276030000,37003,n,n,NA,276030000,37183,n,n,NA,p,p,v,i,i,n,n,,D,,C,B,B,y,y,,,1312639.86,1196947,115692.86,500390.8,484372.78,16018.02,0,0,1060802.98,1060802.98,0,0,4349.95,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCM
2008-09-30,1,1,0,04195085086200,04,19,5,0850862,0,0,,NA,2008-07-28,2008,2008,12,12,b,b,n,286070000,37189,n,n,2008-07-28,,,,,NA,p,p,v,u,u,n,n,C,C,C,C,A,A,y,y,,,453585,450000,3585,462326.18,443780.86,12000,6545.32,462326.18,0,462326.18,0,0,0,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCW
2008-09-30,1,1,0,04195085103500,04,19,5,0851035,0,0,,NA,2008-09-11,2008,2008,12,12,b,b,n,270200000,37197,n,n,2008-09-11,,,,,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,346315.14,316500,29815.14,565061,454695.25,3134.98,107230.77,565061,0,565061,0,9755,9014.12,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NCW
2008-09-30,1,1,0,04222077235800,04,22,2,0772358,0,0,,NA,2007-10-15,2007,2008,12,12,b,b,n,233220000,51550,n,n,2007-10-15,,,,,NA,p,p,v,u,u,n,n,D,D,D,D,B,B,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,VAE
2008-09-30,1,1,0,04222077236700,04,22,2,0772367,0,0,,NA,2007-10-16,2007,2008,12,12,b,b,n,233220000,51550,n,n,2007-10-16,,,,,NA,p,p,v,u,u,n,n,A,A,C,C,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,VAE
2008-09-30,1,1,0,04235085006600,04,23,5,0850066,0,0,,NA,2008-01-29,2008,2008,12,12,b,b,y,201060000,51157,n,n,2008-01-29,201060000,51157,n,n,NA,p,p,v,i,i,n,n,D,D,D,D,B,B,y,y,,,1019885,950000,69885,754402,599930,20247,134225,754402,0,754402,NA,13923,19338,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,VAW
2008-09-30,1,0,1,04236076204900,04,23,6,0762049,0,0,,NA,2007-10-31,2007,2008,12,12,b,b,n,229470000,51003,y,y,NA,,,,,NA,i,i,v,i,i,n,n,C,C,C,C,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.0.0,2008-06-03,2008,2008,12,y,K,NA,NA,NA,,,NA,NA,NA,NA,,0.0.0,Y,12,12,12,dismiss,,VAW
2008-09-30,1,0,1,04236076224000,04,23,6,0762240,0,0,,NA,2007-11-27,2007,2008,12,12,b,b,n,229470000,51003,y,n,NA,,,,,2007-12-20,p,p,v,i,i,n,y,C,C,C,C,A,A,y,y,,,1159624.52,1000000,159624.52,1236927.02,1109087.71,0,127839.31,1236927.02,0,1236927.02,0,2637.66,7074.78,,,,,0.0.0,2008-08-22,2008,2008,12,n,K,NA,NA,NA,,,NA,NA,NA,NA,,0.0.0,N,12,12,12,dismiss,,VAW
2008-09-30,1,1,0,04236086175900,04,23,6,0861759,0,0,,NA,2008-07-31,2008,2008,12,12,b,b,n,229470000,51003,n,n,2008-08-01,,,,,NA,p,p,v,i,i,n,y,E,E,E,E,A,A,n,n,,,1035853,1000000,35853,1289721.8,1156436.28,4099.07,129186.45,1289721.8,0,1289721.8,0,2637.66,7074.78,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,VAW
2008-09-30,1,1,0,04237087122100,04,23,7,0871221,0,0,,NA,2008-07-02,2008,2008,12,12,b,b,y,243800000,51063,n,n,2008-07-02,243800000,51063,n,n,2008-07-02,p,p,v,i,i,n,n,A,A,C,C,A,A,y,y,,,808299.46,286000,522299.46,970586.81,522299.46,410.18,447877.17,NA,NA,NA,NA,2622.76,6156.06,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,VAW
2008-09-30,1,1,0,04241080090600,04,24,1,0800906,0,0,,NA,2008-06-11,2008,2008,12,12,b,b,y,263850000,54033,n,n,2008-06-11,263850000,54033,n,n,2008-06-11,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,141950,120000,21950,231863.97,209000,0,22863.97,231863.97,0,231863.97,0,3388,2610.24,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WVN
2008-09-30,1,1,0,05361088023000,05,36,1,0880230,0,0,,NA,2008-02-22,2008,2008,12,12,b,b,y,713610000,22079,n,n,2008-02-22,713610000,22079,n,n,2008-02-22,p,p,v,i,i,n,y,E,E,D,D,A,A,y,y,,,1268775,950000,318775,738014.25,690900,0,47114.25,738014.25,0,738014.25,35500,35500,31628,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,LAW
2008-09-30,1,0,1,05361088074500,05,36,1,0880745,0,0,,NA,2008-06-25,2008,2008,12,12,b,b,y,713430000,22025,n,n,NA,713430000,22025,n,n,NA,p,p,v,i,i,n,y,C,C,C,C,A,A,y,y,,,320900,35000,285900,497517.86,429000,0,68517.86,497517.86,0,497517.86,0,18799.33,5433.32,,,,,0.0.0,2008-07-29,2008,2008,12,n,I,NA,NA,NA,n,,NA,NA,NA,NA,,0.0.0,N,12,12,12,dismiss,,LAW
2008-09-30,1,1,0,05361088077400,05,36,1,0880774,0,0,,NA,2008-06-30,2008,2008,12,12,b,b,y,713430000,22025,n,n,NA,713430000,22025,n,n,NA,p,p,v,i,i,n,y,C,C,C,C,A,A,y,y,,,320900,35000,285900,497517.86,429000,0,68517.86,497517.86,0,497517.86,0,18799.33,5433.32,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,LAW
2008-09-30,1,1,0,05363083086200,05,36,3,0830862,0,0,,NA,2008-05-22,2008,2008,12,12,b,b,y,712630000,22123,n,n,2008-05-22,712630000,22123,n,n,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,454400,409600,44800,912378.09,543912.13,0,368465.96,NA,NA,NA,NA,3052,2684,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,LAW
2008-09-30,1,1,0,05364085003900,05,36,4,0850039,0,0,,NA,2008-01-14,2008,2008,12,7,b,b,n,705830000,22055,n,n,2008-01-14,,,,,NA,p,p,v,u,u,n,n,C,C,C,C,A,A,y,y,,,175521,0,175521,350000,350000,0,0,350000,0,350000,0,0,0,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,7,,open,open,LAW
2008-09-30,1,1,0,05364085107200,05,36,4,0851072,0,0,,NA,2008-09-16,2008,2008,12,12,b,b,y,700580000,22055,n,n,NA,700580000,22055,n,n,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,404740.55,185000,219740.55,831660.59,781660.59,0,50000,831660.59,0,831660.59,0,2844.08,6497,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,LAW
2008-09-30,1,1,0,05364085107500,05,36,4,0851075,0,0,,NA,2008-09-16,2008,2008,12,12,b,b,y,700580000,22055,n,n,NA,700580000,22055,n,n,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,404740.55,185000,219740.55,831660.59,781660.59,0,50000,831660.59,0,831660.59,0,2844.08,6497,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,LAW
2008-09-30,1,1,0,05365081241200,05,36,5,0812412,0,0,,NA,2008-08-25,2008,2008,12,12,b,b,n,710030000,22027,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,646040.98,553200,92840.98,991720.46,981720.46,0,10000,NA,NA,NA,NA,4090.09,2807.5,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,LAW
2008-09-30,1,1,0,05371081375300,05,37,1,0813753,0,0,,NA,2008-09-16,2008,2008,12,12,b,b,y,388490000,28081,n,n,2008-09-16,388490000,28081,n,n,2008-09-16,p,p,v,i,i,n,n,A,A,C,C,A,A,y,y,,,5025,0,5025,304598.52,240178,0,64420.52,304598.52,0,304598.52,0,3269.16,6353,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MSN
2008-09-30,1,1,0,05381075186300,05,38,1,0751863,0,0,,NA,2007-12-12,2007,2008,12,12,b,b,y,395640000,28059,n,n,NA,703450000,28059,n,n,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,242484,0,242484,738410.45,652535,0,85875.45,738410.45,0,738410.45,0,0,0,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MSS
2008-09-30,1,1,0,05381085041200,05,38,1,0850412,0,0,,NA,2008-03-05,2008,2008,12,12,b,b,n,393670000,28153,n,n,2008-03-05,,,,,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,1390532.16,0,1390532.16,3225497.87,54900,0,3170597.87,3225497.87,0,3225497.87,0,1912,5450,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MSS
2008-09-30,1,1,0,05383080050900,05,38,3,0800509,0,0,,NA,2008-02-14,2008,2008,12,12,b,b,n,396520000,28113,n,n,2008-02-14,,,,,NA,p,p,v,i,i,n,n,B,B,B,D,B,B,y,y,,,68342,0,68342,897717,864119,23000,10598,874717,23000,897717,NA,1309,2705,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,MSS
2008-09-30,1,1,0,05391081003900,05,39,1,0810039,0,0,,NA,2008-02-15,2008,2008,12,12,b,b,y,763710000,48441,n,n,2008-02-15,763710000,48441,n,n,2008-02-15,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,325991.02,183869,142122.02,732236.84,658902.09,0,73334.75,732236.84,0,732236.84,3250,9300,6050,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXN
2008-09-30,1,0,1,05395085010400,05,39,5,0850104,0,0,,NA,2008-03-24,2008,2008,12,12,b,b,y,792410000,48153,n,n,2008-03-24,792410000,48153,n,n,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.0.0,2008-04-29,2008,2008,12,n,K,NA,NA,NA,n,,NA,NA,NA,NA,,0.0.0,N,12,12,12,dismiss,,TXN
2008-09-30,1,1,0,05395085016800,05,39,5,0850168,0,0,,NA,2008-05-05,2008,2008,12,12,b,b,y,792450000,48191,n,n,2008-05-05,792450000,48191,n,n,NA,p,p,v,i,i,n,n,E,E,E,E,C,C,y,y,,,1360759.76,586679,774080.76,1734422.87,1496569.8,12911.46,224941.61,1734422.87,0,1734422.87,0,21226.55,2904.31,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXN
2008-09-30,1,1,0,05396086008200,05,39,6,0860082,0,0,,NA,2008-06-02,2008,2008,12,12,b,b,y,795060000,48081,n,n,2008-06-02,795060000,48081,n,n,NA,p,p,v,i,i,n,y,E,E,C,C,A,A,y,y,,,1246750,1181400,65350,271340.01,242700.01,0,28640,NA,NA,NA,NA,7523,5253.75,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXN
2008-09-30,1,1,0,05397087015700,05,39,7,0870157,0,0,,NA,2008-04-30,2008,2008,12,12,b,b,n,792270000,48155,n,n,2008-04-30,,,,,NA,p,p,v,i,i,n,n,D,D,E,E,A,A,y,y,,,956423.09,435157.76,521265.33,1089929.25,918682.26,0,171246.99,NA,NA,NA,NA,26000,20513.8,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXN
2008-09-30,1,1,0,05401071066300,05,40,1,0710663,0,0,,NA,2007-11-21,2007,2008,12,12,b,b,y,776300000,48361,n,n,2007-11-21,776300000,48361,n,n,2007-11-21,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,303847.45,140000,163847.45,815366.7,767870.7,6000,41496,NA,NA,NA,NA,44322.93,40346.35,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXE
2008-09-30,1,1,0,05401081006300,05,40,1,0810063,0,0,,NA,2008-01-31,2008,2008,12,12,b,b,y,776420000,48245,n,n,2008-02-01,776420000,48245,n,n,2008-01-31,p,p,v,i,i,n,y,C,C,D,D,A,A,y,y,,,349868.98,0,349868.98,1254677.6,1210699.71,7039,36938.89,NA,NA,NA,NA,51608.03,45078.45,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXE
2008-09-30,1,1,0,05401081008700,05,40,1,0810087,0,0,,NA,2008-02-11,2008,2008,12,12,b,b,n,750600000,48245,n,n,2008-02-11,,,,,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,449990,165000,284990,669611.47,658561.47,0,11050,669611.47,0,669611.47,0,34000,30300,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXE
2008-09-30,1,1,0,05401081010000,05,40,1,0810100,0,0,,NA,2008-02-20,2008,2008,12,12,b,b,y,776420000,48245,n,n,2008-02-20,776420000,48245,n,n,2008-02-20,p,p,v,i,i,n,y,C,C,D,D,A,A,y,y,,,258022.15,114080,143942.15,723661.53,365956.08,7039,350666.45,NA,NA,NA,NA,26689,25278.27,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXE
2008-09-30,1,1,0,05401081035800,05,40,1,0810358,0,0,,NA,2008-07-10,2008,2008,12,12,b,b,n,776420000,48245,n,n,2008-07-10,,,,,NA,p,p,v,u,u,n,y,C,C,C,C,A,A,y,y,,,240407.11,0,240407.11,239751.69,233751.69,6000,0,NA,NA,NA,NA,NA,NA,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXE
2008-09-30,1,1,0,05406076107100,05,40,6,0761071,0,0,,NA,2007-12-28,2007,2008,12,12,b,b,y,756330000,48365,n,n,2007-12-28,756330000,48365,n,n,2007-12-28,p,p,v,i,i,n,n,B,B,C,C,A,A,y,y,,,325805.4,221897,103908.4,196432.88,173674.02,739.66,22019.2,NA,NA,NA,NA,2605.23,2083.66,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXE
2008-09-30,1,1,0,05412072061400,05,41,2,0720614,0,0,,NA,2007-11-16,2007,2008,12,12,b,b,y,783700000,48409,n,n,2007-11-16,783700000,48409,n,n,2007-11-16,p,p,v,i,i,n,n,C,C,C,C,B,B,y,y,,,262760.13,120000,142760.13,756572.21,105394.04,14000,637178.17,NA,NA,NA,NA,3129.36,9486.22,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXS
2008-09-30,1,1,0,05414073860800,05,41,4,0738608,0,0,,NA,2007-12-14,2007,2008,12,7,b,b,y,774500000,48201,n,n,2007-12-14,774500000,48201,n,n,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,207737,194900,12837,766878.93,143295,0,623583.93,NA,NA,NA,NA,2158,3679,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,7,,open,open,TXS
2008-09-30,1,1,0,05414073863400,05,41,4,0738634,0,0,,NA,2007-12-17,2007,2008,12,12,b,b,y,774650000,48321,n,n,2007-12-17,774650000,48321,n,n,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,148595,0,148595,442988,356000,0,86988,NA,NA,NA,NA,34442,30242,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXS
2008-09-30,1,1,0,05414083007000,05,41,4,0830070,0,0,,NA,2008-01-07,2008,2008,12,12,b,b,y,774650000,48321,n,n,2008-01-07,774650000,48321,n,n,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29000,25699.48,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXS
2008-09-30,1,1,0,05414083095100,05,41,4,0830951,0,0,,NA,2008-02-13,2008,2008,12,12,b,b,n,774650000,48321,n,n,2008-02-13,,,,,NA,p,p,v,i,i,n,n,C,C,E,E,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXS
2008-09-30,1,0,1,05426086026000,05,42,6,0860260,0,0,,NA,2008-03-12,2008,2008,12,12,b,b,n,766820000,48145,n,n,2008-03-12,,,,,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,456494,0,456494,333035.79,130575.02,784,201676.77,333035.79,0,333035.79,0,3400,2770,,,,,0.0.0,2008-09-23,2008,2008,12,n,K,NA,NA,NA,,,NA,NA,NA,NA,,0.0.0,N,12,12,12,dismiss,,TXW
2008-09-30,1,1,0,05426086075100,05,42,6,0860751,0,0,,NA,2008-07-21,2008,2008,12,12,b,b,n,766640000,48309,n,n,2008-07-21,,,,,NA,p,p,v,i,i,n,y,C,C,C,C,B,B,y,y,,,426594,0,426594,333035.79,130575.02,784,201676.77,333035.79,0,333035.79,0,14000,12152,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,TXW
2008-09-30,1,1,0,06431081000400,06,43,1,0810004,0,0,,NA,2008-01-03,2008,2008,12,12,b,b,y,411790000,21135,n,n,2008-01-03,411790000,21135,n,n,2008-01-03,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,457150,158000,299150,506060.26,376729.95,0,129330.31,NA,NA,NA,NA,1499.63,5831.78,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KYE
2008-09-30,1,1,0,06432082055500,06,43,2,0820555,0,0,,NA,2008-03-27,2008,2008,12,12,b,b,y,410568632,21161,n,n,2008-03-27,410568632,21161,n,n,2008-03-27,p,p,v,i,i,n,y,D,D,C,C,A,A,y,y,,,542754,250000,292754,368825.41,348500,0,20325.41,368825.41,0,368825.41,0,3338,5813,,,,,0.0.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KYE
