YEAR,FIPS,PERSONS,FARMS,FARM_CHANGE,FARM_PCT_CHANGE
2017,17091,2432,756,-62,-0.07579462102689487
2017,17093,1146,313,-51,-0.1401098901098901
2017,17095,3024,853,-3,-0.0035046728971962616
2017,17097,1015,302,-47,-0.1346704871060172
2017,17099,4845,1496,-87,-0.054958938723941884
2017,17101,1574,426,47,0.12401055408970976
2017,17103,2685,832,-3,-0.003592814371257485
2017,17105,4818,1313,-36,-0.026686434395848776
2017,17107,2075,683,-96,-0.12323491655969192
2017,17109,2571,760,20,0.02702702702702703
2017,17111,2937,881,-30,-0.03293084522502744
2017,17113,4590,1416,-73,-0.049026192075218265
2017,17115,1900,589,-85,-0.1261127596439169
2017,17117,3686,1169,-21,-0.01764705882352941
2017,17119,3456,1079,-31,-0.027927927927927927
2017,17121,3052,1004,-148,-0.1284722222222222
2017,17123,1727,472,32,0.07272727272727272
2017,17125,1796,548,58,0.11836734693877551
2017,17127,1301,417,5,0.012135922330097087
2017,17129,1324,386,17,0.04607046070460705
2017,17131,2406,748,33,0.046153846153846156
2017,17133,1801,568,5,0.008880994671403197
2017,17135,3535,1067,46,0.04505386875612145
2017,17137,2295,693,-64,-0.0845442536327609
2017,17139,2049,526,-27,-0.048824593128390596
2017,17141,3091,1011,-137,-0.11933797909407666
2017,17143,3092,884,-33,-0.03598691384950927
2017,17145,1843,572,12,0.02142857142857143
2017,17147,1257,422,-4,-0.009389671361502348
2017,17149,3084,956,-14,-0.01443298969072165
2017,17151,963,322,-27,-0.07736389684813753
2017,17153,764,222,-8,-0.034782608695652174
2017,17155,469,147,-36,-0.19672131147540983
2017,17157,2554,808,15,0.018915510718789406
2017,17159,1927,596,42,0.07581227436823104
2017,17161,1877,649,-17,-0.025525525525525526
2017,17163,2512,793,61,0.08333333333333333
2017,17165,1532,452,-31,-0.06418219461697723
2017,17167,3433,1083,-9,-0.008241758241758242
2017,17169,1976,544,2,0.0036900369003690036
2017,17171,1045,300,-56,-0.15730337078651685
2017,17173,3887,1197,-85,-0.06630265210608424
2017,17175,1270,362,14,0.040229885057471264
2017,17177,3279,965,-122,-0.11223551057957681
2017,17179,3027,857,-85,-0.09023354564755838
2017,17181,1779,590,-33,-0.052969502407704656
2017,17183,3356,1049,93,0.09728033472803348
2017,17185,784,208,-5,-0.023474178403755867
2017,17187,2231,711,106,0.17520661157024794
2017,17189,2479,715,-62,-0.07979407979407979
2017,17191,3438,1025,-162,-0.13647851727042964
2017,17193,1547,496,-86,-0.14776632302405499
2017,17195,2938,959,-151,-0.13603603603603603
2017,17197,2568,801,-81,-0.09183673469387756
2017,17199,1785,610,-92,-0.13105413105413105
2017,17201,2128,736,-71,-0.08798017348203221
2017,17203,3271,920,-38,-0.03966597077244259
2017,18001,8273,1450,-26,-0.017615176151761516
2017,18003,6393,1548,-177,-0.10260869565217391
2017,18005,2107,564,-59,-0.09470304975922954
2017,18007,1382,358,-23,-0.06036745406824147
2017,18009,776,234,-29,-0.11026615969581749
2017,18011,2191,626,19,0.03130148270181219
2017,18013,565,182,9,0.05202312138728324
2017,18015,2170,573,82,0.1670061099796334
2017,18017,2178,642,-46,-0.06686046511627906
2017,18019,1630,483,-32,-0.062135922330097085
2017,18021,1945,585,6,0.010362694300518135
2017,18023,1974,560,-37,-0.06197654941373534
2017,18025,1168,391,53,0.15680473372781065
2017,18027,6105,1230,-95,-0.07169811320754717
2017,18029,2053,598,37,0.0659536541889483
2017,18031,1970,581,-29,-0.047540983606557376
2017,18033,2514,771,-153,-0.16558441558441558
2017,18035,1607,546,-64,-0.10491803278688525
2017,18037,2572,757,37,0.05138888888888889
2017,18039,8010,1667,-57,-0.03306264501160093
2017,18041,1115,343,-4,-0.011527377521613832
2017,18043,714,229,-48,-0.17328519855595667
2017,18045,1646,497,37,0.08043478260869565
2017,18047,2441,704,-23,-0.03163686382393398
2017,18049,2382,635,-18,-0.027565084226646247
2017,18051,1826,513,-76,-0.12903225806451613
2017,18053,1762,494,-6,-0.012
2017,18055,2716,828,18,0.022222222222222223
2017,18057,1815,585,-13,-0.021739130434782608
2017,18059,1843,551,-53,-0.08774834437086093
2017,18061,3063,1054,87,0.08996897621509824
2017,18063,2197,658,-36,-0.05187319884726225
2017,18065,2091,636,-66,-0.09401709401709402
2017,18067,1386,422,-54,-0.1134453781512605
2017,18069,2189,611,-84,-0.12086330935251799
2017,18071,2170,665,-79,-0.10618279569892473
2017,18073,2048,611,-4,-0.0065040650406504065
2017,18075,3056,770,-66,-0.07894736842105263
2017,18077,2237,684,69,0.11219512195121951
2017,18079,1725,510,-18,-0.03409090909090909
2017,18081,1894,642,80,0.1423487544483986
2017,18083,1905,496,0,0
2017,18085,4214,1042,-205,-0.16439454691259023
2017,18087,12653,2144,-275,-0.11368334022323275
2017,18089,1208,384,-46,-0.10697674418604651
2017,18091,2327,740,9,0.012311901504787962
2017,18093,2599,840,40,0.05
2017,18095,2185,667,-70,-0.09497964721845319
2017,18097,626,192,-39,-0.16883116883116883
2017,18099,3322,829,-49,-0.05580865603644647
2017,18101,989,260,-23,-0.0812720848056537
2017,18103,2064,629,-37,-0.05555555555555555
2017,18105,1472,490,28,0.06060606060606061
2017,18107,2054,634,-98,-0.13387978142076504
2017,18109,1602,501,-82,-0.14065180102915953
2017,18111,1161,358,10,0.028735632183908046
2017,18113,3770,1015,-148,-0.12725709372312985
2017,18115,435,158,-13,-0.07602339181286549
2017,18117,1460,448,-30,-0.06276150627615062
2017,18119,1884,649,100,0.18214936247723132
2017,18121,2556,597,23,0.04006968641114982
2017,18123,1383,445,32,0.0774818401937046
2017,18125,1075,327,6,0.018691588785046728
2017,18127,1544,445,-36,-0.07484407484407485
2017,18129,1799,491,83,0.2034313725490196
2017,18131,1767,547,11,0.020522388059701493
2017,18133,2575,828,-19,-0.02243211334120425
2017,18135,2347,754,-18,-0.023316062176165803
2017,18137,2757,879,3,0.003424657534246575
2017,18139,1986,557,-44,-0.07321131447587355
2017,18141,2114,629,-62,-0.08972503617945007
2017,18143,997,315,-6,-0.018691588785046728
2017,18145,1916,567,-2,-0.0035149384885764497
2017,18147,2175,665,68,0.11390284757118928
2017,18149,1416,507,-4,-0.007827788649706457
2017,18151,1475,472,-90,-0.1601423487544484
2017,18153,1340,450,17,0.03926096997690531
2017,18155,1320,410,27,0.07049608355091384
2017,18157,2446,693,-9,-0.01282051282051282
2017,18159,1491,404,27,0.07161803713527852
2017,18161,741,238,-4,-0.01652892561983471
2017,18163,832,251,-24,-0.08727272727272728
2017,18165,887,283,13,0.04814814814814815
2017,18167,1327,477,27,0.06
2017,18169,2528,724,-21,-0.028187919463087248
2017,18171,1326,417,4,0.009685230024213076
2017,18173,1154,364,-15,-0.0395778364116095
2017,18175,3001,865,34,0.04091456077015644
2017,18177,2725,768,-37,-0.04596273291925466
2017,18179,2031,581,-55,-0.08647798742138364
2017,18181,1968,539,-92,-0.14580031695721077
2017,18183,2394,696,-14,-0.01971830985915493
2017,19001,2421,738,12,0.01652892561983471
2017,19003,1578,509,42,0.08993576017130621
2017,19005,3251,997,-14,-0.013847675568743818
2017,19007,2200,675,-69,-0.09274193548387097
2017,19009,1952,628,6,0.00964630225080386
2017,19011,3672,1148,-67,-0.0551440329218107
2017,19013,3116,968,44,0.047619047619047616
2017,19015,2893,967,29,0.03091684434968017
2017,19017,3104,963,-19,-0.019348268839103868
2017,19019,3714,1057,-18,-0.01674418604651163
2017,19021,2564,802,-56,-0.06526806526806526
2017,19023,3254,1074,-22,-0.020072992700729927
2017,19025,2630,813,-13,-0.015738498789346248
2017,19027,3623,1074,9,0.008450704225352112
2017,19029,2103,643,-60,-0.08534850640113797
2017,19031,3001,933,-22,-0.023036649214659685
2017,19033,2364,760,-20,-0.02564102564102564
2017,19035,2755,863,58,0.07204968944099378
2017,19037,3176,973,-63,-0.060810810810810814
2017,19039,1979,624,-3,-0.004784688995215311
2017,19041,2319,716,-4,-0.005555555555555556
2017,19043,5095,1525,-52,-0.032974001268230815
2017,19045,3731,1169,-75,-0.06028938906752412
2017,19047,2855,915,15,0.016666666666666666
2017,19049,3018,924,-77,-0.07692307692307693
2017,19051,3281,826,-91,-0.09923664122137404
2017,19053,2182,659,-52,-0.07313642756680731
2017,19055,4480,1331,-51,-0.03690303907380608
2017,19057,1987,593,-70,-0.10558069381598793
2017,19059,1321,411,-30,-0.06802721088435375
2017,19061,5012,1402,-60,-0.04103967168262654
2017,19063,1429,488,13,0.02736842105263158
2017,19065,3863,1265,-21,-0.016329704510108865
2017,19067,3225,917,-27,-0.028601694915254237
2017,19069,2703,835,-18,-0.021101992966002344
2017,19071,1734,527,-6,-0.01125703564727955
2017,19073,2159,700,-80,-0.10256410256410256
2017,19075,2412,760,23,0.031207598371777476
2017,19077,2727,802,-27,-0.032569360675512665
2017,19079,2182,732,-29,-0.03810775295663601
2017,19081,2436,801,-88,-0.09898762654668167
2017,19083,2752,837,18,0.02197802197802198
2017,19085,2455,794,-25,-0.030525030525030524
2017,19087,2808,908,5,0.005537098560354375
2017,19089,2980,879,-4,-0.004530011325028313
2017,19091,1722,572,-2,-0.003484320557491289
2017,19093,1759,525,-22,-0.04021937842778794
2017,19095,3088,970,-49,-0.04808635917566242
2017,19097,3513,1107,-148,-0.11792828685258964
2017,19099,3052,986,-112,-0.10200364298724955
2017,19101,2032,636,-49,-0.07153284671532846
2017,19103,4524,1257,-85,-0.06333830104321908
2017,19105,3651,1110,49,0.046182846371347785
2017,19107,3038,927,-55,-0.0560081466395112
2017,19109,4638,1347,-2,-0.0014825796886582653
2017,19111,2566,837,-80,-0.08724100327153762
2017,19113,4170,1374,-28,-0.019971469329529243
2017,19115,1870,576,-36,-0.058823529411764705
2017,19117,1704,567,-81,-0.125
2017,19119,4252,1122,-17,-0.014925373134328358
2017,19121,3048,977,16,0.01664932362122789
2017,19123,3102,943,-69,-0.06818181818181818
2017,19125,3458,1030,6,0.005859375
2017,19127,2821,886,4,0.0045351473922902496
2017,19129,1757,520,20,0.04
2017,19131,2965,789,-114,-0.12624584717607973
2017,19133,1856,619,81,0.15055762081784388
2017,19135,2004,618,26,0.04391891891891892
2017,19137,1654,516,17,0.03406813627254509
2017,19139,2034,714,-72,-0.0916030534351145
2017,19141,2799,876,-8,-0.00904977375565611
2017,19143,1842,591,36,0.06486486486486487
2017,19145,2125,715,-24,-0.03247631935047361
2017,19147,2346,785,-89,-0.10183066361556065
2017,19149,3949,1219,-112,-0.08414725770097671
2017,19151,2240,730,-12,-0.016172506738544475
2017,19153,2430,755,-18,-0.02328589909443726
2017,19155,3510,1114,-74,-0.06228956228956229
2017,19157,2742,852,0,0
2017,19159,2294,675,24,0.03686635944700461
2017,19161,2966,889,-25,-0.02735229759299781
2017,19163,2192,684,-75,-0.09881422924901186
2017,19165,3095,890,21,0.024165707710011506
2017,19167,6703,1724,106,0.06551297898640297
2017,19169,3071,955,-11,-0.011387163561076604
2017,19171,3156,1072,-60,-0.053003533568904596
2017,19173,2112,667,28,0.04381846635367762
2017,19175,2107,627,-21,-0.032407407407407406
2017,19177,2260,690,-63,-0.08366533864541832
2017,19179,2201,715,-27,-0.03638814016172507
2017,19181,3537,1214,-120,-0.08995502248875563
2017,19183,4020,1129,-10,-0.00877963125548727
2017,19185,2584,743,52,0.07525325615050651
2017,19187,3080,960,-8,-0.008264462809917356
2017,19189,2048,571,-71,-0.11059190031152648
2017,19191,4652,1458,-77,-0.0501628664495114
2017,19193,3530,1037,64,0.065775950668037
2017,19195,1949,582,-58,-0.090625
2017,19197,2214,735,-40,-0.05161290322580645
2017,20001,1548,505,-145,-0.2230769230769231
2017,20003,2068,611,-96,-0.13578500707213578
2017,20005,1882,595,-16,-0.02618657937806874
2017,20007,1138,362,-16,-0.042328042328042326
2017,20009,1951,628,-66,-0.09510086455331412
2017,20011,2543,813,-90,-0.09966777408637874
2017,20013,1694,510,0,0
2017,20015,4758,1471,118,0.08721359940872137
2017,20017,716,238,-14,-0.05555555555555555
2017,20019,1053,351,39,0.125
2017,20021,2297,756,27,0.037037037037037035
2017,20023,1218,384,-9,-0.022900763358778626
2017,20025,678,230,-53,-0.1872791519434629
2017,20027,1730,547,6,0.011090573012939002
2017,20029,1325,412,-49,-0.10629067245119306
2017,20031,2125,699,32,0.047976011994003
2017,20033,722,197,-37,-0.1581196581196581
2017,20035,2635,921,-69,-0.0696969696969697
2017,20037,2371,777,-69,-0.08156028368794327
2017,20039,852,270,-23,-0.07849829351535836
2017,20041,2845,919,-92,-0.09099901088031652
2017,20043,1398,430,8,0.018957345971563982
2017,20045,3010,998,53,0.056084656084656084
2017,20047,789,249,-43,-0.14726027397260275
2017,20049,834,318,3,0.009523809523809525
2017,20051,1827,603,-42,-0.06511627906976744
2017,20053,1313,384,-51,-0.11724137931034483
2017,20055,1665,450,-49,-0.09819639278557114
2017,20057,1751,505,-150,-0.22900763358778625
2017,20059,3180,1020,-4,-0.00390625
2017,20061,672,213,-25,-0.10504201680672269
2017,20063,1206,350,-45,-0.11392405063291139
2017,20065,1276,429,-2,-0.004640371229698376
2017,20067,969,315,-14,-0.0425531914893617
2017,20069,1487,422,4,0.009569377990430622
2017,20071,698,227,-35,-0.13358778625954199
2017,20073,1622,540,-11,-0.019963702359346643
2017,20075,1014,353,-44,-0.11083123425692695
2017,20077,1623,477,-5,-0.01037344398340249
2017,20079,2472,752,8,0.010752688172043012
2017,20081,748,207,20,0.10695187165775401
2017,20083,1175,351,-48,-0.12030075187969924
2017,20085,3096,972,-82,-0.0777988614800759
2017,20087,3081,1012,16,0.01606425702811245
2017,20089,1488,455,2,0.004415011037527594
2017,20091,1914,564,-7,-0.012259194395796848
2017,20093,1172,299,-44,-0.1282798833819242
2017,20095,2314,740,-68,-0.08415841584158416
2017,20097,1169,359,-44,-0.10918114143920596
2017,20099,3154,997,20,0.02047082906857728
2017,20101,718,242,-73,-0.23174603174603176
2017,20103,3876,1213,80,0.0706090026478376
2017,20105,1204,392,-39,-0.09048723897911833
2017,20107,2593,864,-49,-0.05366922234392114
2017,20109,917,270,-55,-0.16923076923076924
2017,20111,2745,867,-79,-0.08350951374207188
2017,20113,3148,988,-159,-0.13862249346120314
2017,20115,2837,892,-89,-0.09072375127421
2017,20117,2796,802,6,0.007537688442211055
2017,20119,1303,407,-32,-0.07289293849658314
2017,20121,4024,1400,95,0.07279693486590039
2017,20123,1056,365,-50,-0.12048192771084337
2017,20125,2981,1006,-6,-0.005928853754940711
2017,20127,1219,430,-24,-0.05286343612334802
2017,20129,1109,323,0,0
2017,20131,2826,809,-94,-0.10409745293466224
2017,20133,2070,687,-15,-0.021367521367521368
2017,20135,1647,523,-34,-0.06104129263913824
2017,20137,1087,328,-39,-0.10626702997275204
2017,20139,3087,1042,28,0.027613412228796843
2017,20141,1080,319,-24,-0.06997084548104957
2017,20143,1209,438,-87,-0.1657142857142857
2017,20145,1122,362,-39,-0.09725685785536159
2017,20147,1242,415,-26,-0.05895691609977324
2017,20149,2634,774,-116,-0.1303370786516854
2017,20151,1632,481,-62,-0.1141804788213628
2017,20153,977,298,-9,-0.029315960912052116
2017,20155,5237,1552,-81,-0.049601959583588484
2017,20157,1631,561,-14,-0.02434782608695652
2017,20159,1629,470,-62,-0.11654135338345864
2017,20161,1648,504,11,0.02231237322515213
2017,20163,1339,412,-28,-0.06363636363636363
2017,20165,1412,488,-40,-0.07575757575757576
2017,20167,1420,500,-4,-0.007936507936507936
2017,20169,1760,609,-65,-0.09643916913946587
2017,20171,789,236,-33,-0.12267657992565056
2017,20173,4641,1360,16,0.011904761904761904
2017,20175,947,282,-81,-0.2231404958677686
2017,20177,2560,847,21,0.025423728813559324
2017,20179,1015,318,-66,-0.171875
2017,20181,1264,386,-30,-0.07211538461538461
2017,20183,1430,425,-72,-0.1448692152917505
2017,20185,1509,466,-70,-0.13059701492537312
2017,20187,744,220,-58,-0.20863309352517986
2017,20189,1174,377,62,0.19682539682539682
2017,20191,3308,953,-143,-0.13047445255474452
2017,20193,1356,402,-58,-0.12608695652173912
2017,20195,942,343,-41,-0.10677083333333333
2017,20197,2035,638,21,0.03403565640194489
2017,20199,893,281,-13,-0.04421768707482993
2017,20201,2399,694,-38,-0.05191256830601093
2017,20203,1038,254,-11,-0.04150943396226415
2017,20205,1318,420,-3,-0.0070921985815602835
2017,20207,893,289,-26,-0.08253968253968254
2017,20209,436,158,-6,-0.036585365853658534
2017,21001,3531,1154,-89,-0.07160096540627514
2017,21003,3803,1127,47,0.04351851851851852
2017,21005,2271,774,98,0.14497041420118342
2017,21007,956,295,-113,-0.2769607843137255
2017,21009,6080,1899,30,0.016051364365971106
2017,21011,2429,728,38,0.05507246376811594
2017,21013,369,110,29,0.35802469135802467
2017,21015,2409,721,113,0.18585526315789475
2017,21017,3075,915,8,0.008820286659316428
2017,21019,586,203,-11,-0.0514018691588785
2017,21021,1922,602,-18,-0.02903225806451613
2017,21023,1691,531,-56,-0.09540034071550256
2017,21025,518,160,40,0.3333333333333333
2017,21027,4564,1357,53,0.040644171779141106
2017,21029,1340,486,-2,-0.004098360655737705
2017,21031,1912,642,-55,-0.07890961262553801
2017,21033,1483,475,-63,-0.1171003717472119
2017,21035,2118,710,-111,-0.13520097442143728
2017,21037,1796,577,73,0.14484126984126985
2017,21039,915,273,-52,-0.16
2017,21041,1015,308,30,0.1079136690647482
2017,21043,2137,718,-68,-0.08651399491094147
2017,21045,3419,1106,-12,-0.01073345259391771
2017,21047,4394,1137,-42,-0.035623409669211195
2017,21049,2725,871,-12,-0.013590033975084938
2017,21051,738,233,-10,-0.0411522633744856
2017,21053,1509,512,4,0.007874015748031496
2017,21055,1787,575,-17,-0.028716216216216218
2017,21057,1239,395,24,0.0646900269541779
2017,21059,3119,919,82,0.0979689366786141
2017,21061,1716,578,-60,-0.09404388714733543
2017,21063,1120,363,-26,-0.06683804627249357
2017,21065,1083,367,-13,-0.034210526315789476
2017,21067,2135,622,-96,-0.13370473537604458
2017,21069,3289,1013,-74,-0.06807727690892364
2017,21071,421,136,49,0.5632183908045977
2017,21073,1914,599,20,0.03454231433506045
2017,21075,462,146,-32,-0.1797752808988764
2017,21077,799,235,50,0.2702702702702703
2017,21079,2530,793,-12,-0.014906832298136646
2017,21081,2452,811,-1,-0.0012315270935960591
2017,21083,3371,1104,-338,-0.23439667128987518
2017,21085,4022,1339,-68,-0.048329779673063254
2017,21087,3169,1004,-46,-0.04380952380952381
2017,21089,1774,584,-20,-0.033112582781456956
2017,21091,1096,321,-29,-0.08285714285714285
2017,21093,4097,1305,-52,-0.03831982313927782
2017,21095,153,39,5,0.14705882352941177
2017,21097,3574,1138,74,0.06954887218045112
2017,21099,4430,1287,-85,-0.0619533527696793
2017,21101,1484,458,-7,-0.015053763440860216
2017,21103,2488,771,-98,-0.11277330264672036
2017,21105,767,246,-52,-0.174496644295302
2017,21107,2057,656,-75,-0.10259917920656635
2017,21109,1660,551,-37,-0.06292517006802721
2017,21111,1098,343,-39,-0.10209424083769633
2017,21113,2144,671,3,0.004491017964071856
2017,21115,662,224,28,0.14285714285714285
2017,21117,1653,506,47,0.10239651416122005
2017,21119,174,62,20,0.47619047619047616
2017,21121,1073,336,93,0.38271604938271603
2017,21123,2094,718,-2,-0.002777777777777778
2017,21125,2899,955,-51,-0.05069582504970179
2017,21127,822,284,-7,-0.024054982817869417
2017,21129,384,144,2,0.014084507042253521
2017,21131,70,26,11,0.7333333333333333
2017,21133,349,103,49,0.9074074074074074
2017,21135,1540,550,-126,-0.1863905325443787
2017,21137,3502,1090,-112,-0.09317803660565724
